# IAM Handwriting Database - Converted for CRNN Training
# Format: filename,transcription

word_05532.png,but
word_05533.png,the
word_05534.png,visionary
word_05535.png,section
word_05536.png,Government
word_05537.png,link
word_05538.png,that
word_05539.png,no
word_05540.png,and
word_05541.png,he
word_05542.png,hopes
word_05543.png,Sillitoe
word_05544.png,to
word_05545.png,has
word_05546.png,only
word_05547.png,which
word_05548.png,atmosphere
word_05549.png,dearer
word_05550.png,.
word_05551.png,above
word_05552.png,and
word_05553.png,.
word_05554.png,that
word_05555.png,London
word_05556.png,accounts
word_05557.png,Herring
word_05558.png,Britain
word_05559.png,disturbance
word_05560.png,himself
word_05561.png,11
word_05562.png,long
word_05563.png,Torah
word_05564.png,launch
word_05565.png,authority
word_05566.png,and
word_05567.png,if
word_05568.png,an
word_05569.png,the
word_05570.png,Budgette
word_05571.png,travels
word_05572.png,#
word_05573.png,having
word_05574.png,our
word_05575.png,receiving
word_05576.png,Big
word_05577.png,what
word_05578.png,Police
word_05579.png,Logan
word_05580.png,frequent
word_05581.png,duplicating
word_05582.png,Prime
word_05583.png,time
word_05584.png,tape
word_05585.png,made
word_05586.png,understand
word_05587.png,close
word_05588.png,Mr.
word_05589.png,,
word_05590.png,to
word_05591.png,the
word_05592.png,say
word_05593.png,omitted
word_05594.png,wretched
word_05595.png,administrative
word_05596.png,Russians
word_05597.png,Labour
word_05598.png,conference
word_05599.png,for
word_05600.png,matter
word_05601.png,Federation
word_05602.png,illusory
word_05603.png,take
word_05604.png,will
word_05605.png,a
word_05606.png,West
word_05607.png,,
word_05608.png,of
word_05609.png,factory
word_05610.png,formal
word_05611.png,the
word_05612.png,,
word_05613.png,ground
word_05614.png,.
word_05615.png,,
word_05616.png,with
word_05617.png,more
word_05618.png,the
word_05619.png,head-stones
word_05620.png,Aladdin's
word_05621.png,'
word_05622.png,wider
word_05623.png,Government
word_05624.png,Sir
word_05625.png,the
word_05626.png,piece
word_05627.png,not
word_05628.png,and
word_05629.png,provincial
word_05630.png,one
word_05631.png,to
word_05632.png,of
word_05633.png,I
word_05634.png,,
word_05635.png,so
word_05636.png,the
word_05637.png,defended
word_05638.png,likely
word_05639.png,a
word_05640.png,Mr.
word_05641.png,pass
word_05642.png,an
word_05643.png,a
word_05644.png,glower
word_05645.png,service
word_05646.png,farther
word_05647.png,modification
word_05648.png,the
word_05649.png,her
word_05650.png,on
word_05651.png,the
word_05652.png,manuscripts
word_05653.png,was
word_05654.png,most
word_05655.png,Fell
word_05656.png,Overnight
word_05657.png,He
word_05658.png,new
word_05659.png,fluenced
word_05660.png,off
word_05661.png,the
word_05662.png,to
word_05663.png,,
word_05664.png,probably
word_05665.png,Minister
word_05666.png,monuments
word_05667.png,is
word_05668.png,marry
word_05669.png,)
word_05670.png,situation
word_05671.png,word
word_05672.png,time
word_05673.png,necessary
word_05674.png,cramped
word_05675.png,work
word_05676.png,even
word_05677.png,provided
word_05678.png,Whitehall
word_05679.png,is
word_05680.png,ON
word_05681.png,in
word_05682.png,Dominion
word_05683.png,that
word_05684.png,,
word_05685.png,Accra
word_05686.png,now
word_05687.png,as
word_05688.png,for
word_05689.png,!
word_05690.png,books
word_05691.png,planed
word_05692.png,Britain
word_05693.png,on
word_05694.png,recording
word_05695.png,likes
word_05696.png,York's
word_05697.png,promote
word_05698.png,of
word_05699.png,remained
word_05700.png,succeeded
word_05701.png,Brezhnev
word_05702.png,ultimately
word_05703.png,And
word_05704.png,can
word_05705.png,neutral
word_05706.png,used
word_05707.png,,
word_05708.png,"
word_05709.png,should
word_05710.png,,
word_05711.png,palely
word_05712.png,,
word_05713.png,defile
word_05714.png,through
word_05715.png,steps
word_05716.png,sheet
word_05717.png,the
word_05718.png,settled
word_05719.png,Louisiana
word_05720.png,willing
word_05721.png,is
word_05722.png,with
word_05723.png,countries
word_05724.png,would
word_05725.png,the
word_05726.png,rival
word_05727.png,crisis
word_05728.png,Scarborough
word_05729.png,of
word_05730.png,the
word_05731.png,line
word_05732.png,,
word_05733.png,listed
word_05734.png,the
word_05735.png,:
word_05736.png,pots
word_05737.png,villa
word_05738.png,.
word_05739.png,fallen
word_05740.png,to
word_05741.png,with
word_05742.png,,
word_05743.png,replied
word_05744.png,Scottish
word_05745.png,housing
word_05746.png,change
word_05747.png,unto
word_05748.png,.
word_05749.png,BEFORE
word_05750.png,.
word_05751.png,Ministers
word_05752.png,he
word_05753.png,it
word_05754.png,bringing
word_05755.png,troubles
word_05756.png,trick
word_05757.png,as
word_05758.png,Mark
word_05759.png,the
word_05760.png,intention
word_05761.png,on
word_05762.png,Mr.
word_05763.png,Britain
word_05764.png,French
word_05765.png,be
word_05766.png,temporarily
word_05767.png,parallel
word_05768.png,million
word_05769.png,for
word_05770.png,number
word_05771.png,our
word_05772.png,queer
word_05773.png,to
word_05774.png,,
word_05775.png,is
word_05776.png,respectably
word_05777.png,An
word_05778.png,tuneful
word_05779.png,topics
word_05780.png,,
word_05781.png,with
word_05782.png,at
word_05783.png,#
word_05784.png,.
word_05785.png,the
word_05786.png,and
word_05787.png,more
word_05788.png,the
word_05789.png,,
word_05790.png,regular
word_05791.png,tonight
word_05792.png,,
word_05793.png,Kennedy's
word_05794.png,to
word_05795.png,us
word_05796.png,so
word_05797.png,mantis
word_05798.png,By
word_05799.png,enjoyment
word_05800.png,,
word_05801.png,production
word_05802.png,a
word_05803.png,in
word_05804.png,Mr.
word_05805.png,understood
word_05806.png,the
word_05807.png,them
word_05808.png,demand
word_05809.png,such
word_05810.png,the
word_05811.png,:
word_05812.png,we
word_05813.png,soldiers
word_05814.png,in
word_05815.png,they
word_05816.png,viewer
word_05817.png,industry
word_05818.png,convinced
word_05819.png,But
word_05820.png,candidate
word_05821.png,:
word_05822.png,piece
word_05823.png,has
word_05824.png,the
word_05825.png,Glasgow
word_05826.png,ineffectuality
word_05827.png,glad
word_05828.png,straight
word_05829.png,while
word_05830.png,daylight
word_05831.png,roves
word_05832.png,supplanted
word_05833.png,the
word_05834.png,.
word_05835.png,,
word_05836.png,strongest
word_05837.png,"
word_05838.png,Gwyn
word_05839.png,today
word_05840.png,beyond
word_05841.png,Confusion
word_05842.png,he
word_05843.png,which
word_05844.png,in
word_05845.png,children
word_05846.png,lunch
word_05847.png,holiday
word_05848.png,We
word_05849.png,plank
word_05850.png,opposed
word_05851.png,other
word_05852.png,mantis
word_05853.png,in
word_05854.png,have
word_05855.png,abolition
word_05856.png,life
word_05857.png,Mr.
word_05858.png,with
word_05859.png,is
word_05860.png,the
word_05861.png,Tolchard
word_05862.png,Reich
word_05863.png,the
word_05864.png,trade
word_05865.png,them
word_05866.png,the
word_05867.png,fulfils
word_05868.png,believe
word_05869.png,be
word_05870.png,woodwork
word_05871.png,design
word_05872.png,Nyasaland
word_05873.png,of
word_05874.png,Mr.
word_05875.png,disturbance
word_05876.png,which
word_05877.png,,
word_05878.png,upon
word_05879.png,as
word_05880.png,the
word_05881.png,doing
word_05882.png,arm
word_05883.png,modulate
word_05884.png,existence
word_05885.png,young
word_05886.png,consequently
word_05887.png,Mau
word_05888.png,had
word_05889.png,of
word_05890.png,gawky
word_05891.png,to
word_05892.png,.
word_05893.png,various
word_05894.png,are
word_05895.png,"
word_05896.png,It
word_05897.png,the
word_05898.png,rest
word_05899.png,reached
word_05900.png,the
word_05901.png,accurate
word_05902.png,no
word_05903.png,forecast
word_05904.png,,
word_05905.png,blander
word_05906.png,something
word_05907.png,banned
word_05908.png,that
word_05909.png,Pinkie
word_05910.png,given
word_05911.png,as
word_05912.png,after
word_05913.png,long
word_05914.png,is
word_05915.png,of
word_05916.png,his
word_05917.png,in
word_05918.png,It
word_05919.png,was
word_05920.png,weapons
word_05921.png,Labour
word_05922.png,they
word_05923.png,speed
word_05924.png,moved
word_05925.png,This
word_05926.png,accents
word_05927.png,Potter
word_05928.png,a
word_05929.png,made
word_05930.png,,
word_05931.png,to
word_05932.png,now
word_05933.png,can
word_05934.png,the
word_05935.png,a
word_05936.png,wicked
word_05937.png,project
word_05938.png,arrangements
word_05939.png,silence
word_05940.png,.
word_05941.png,discussion
word_05942.png,great
word_05943.png,like
word_05944.png,develop
word_05945.png,European
word_05946.png,strangle
word_05947.png,.
word_05948.png,should
word_05949.png,obstacle
word_05950.png,,
word_05951.png,(
word_05952.png,round
word_05953.png,sympathy
word_05954.png,.
word_05955.png,himself
word_05956.png,tell
word_05957.png,,
word_05958.png,previous
word_05959.png,.
word_05960.png,.
word_05961.png,estranged
word_05962.png,opposed
word_05963.png,the
word_05964.png,clearer
word_05965.png,In
word_05966.png,which
word_05967.png,replied
word_05968.png,;
word_05969.png,the
word_05970.png,his
word_05971.png,per
word_05972.png,at
word_05973.png,used
word_05974.png,strain
word_05975.png,Film
word_05976.png,Book
word_05977.png,more
word_05978.png,that
word_05979.png,Prime
word_05980.png,records
word_05981.png,from
word_05982.png,,
word_05983.png,Help
word_05984.png,Tories
word_05985.png,of
word_05986.png,leader
word_05987.png,and
word_05988.png,in
word_05989.png,which
word_05990.png,fruit
word_05991.png,,
word_05992.png,find
word_05993.png,Powell
word_05994.png,,
word_05995.png,set
word_05996.png,the
word_05997.png,public
word_05998.png,feared
word_05999.png,,
word_06000.png,MACMILLAN'S
word_06001.png,to
word_06002.png,has
word_06003.png,any
word_06004.png,apprenticeships
word_06005.png,to
word_06006.png,good
word_06007.png,exhibition
word_06008.png,Ps
word_06009.png,be
word_06010.png,put
word_06011.png,in
word_06012.png,everybody
word_06013.png,power
word_06014.png,themselves
word_06015.png,him
word_06016.png,seemed
word_06017.png,to
word_06018.png,Watkinson
word_06019.png,But
word_06020.png,the
word_06021.png,the
word_06022.png,smooth
word_06023.png,everywhere
word_06024.png,are
word_06025.png,from
word_06026.png,Germany
word_06027.png,He
word_06028.png,Robertson
word_06029.png,first
word_06030.png,February
word_06031.png,Mr.
word_06032.png,mark
word_06033.png,the
word_06034.png,other
word_06035.png,money
word_06036.png,jeans-and-
word_06037.png,;
word_06038.png,motives
word_06039.png,playwright
word_06040.png,different
word_06041.png,They
word_06042.png,the
word_06043.png,the
word_06044.png,and
word_06045.png,is
word_06046.png,have
word_06047.png,to
word_06048.png,"
word_06049.png,edgings
word_06050.png,their
word_06051.png,good
word_06052.png,easy
word_06053.png,conference
word_06054.png,end
word_06055.png,differently
word_06056.png,therefore
word_06057.png,is
word_06058.png,:
word_06059.png,U.S.
word_06060.png,,
word_06061.png,,
word_06062.png,And
word_06063.png,in
word_06064.png,that
word_06065.png,theme
word_06066.png,are
word_06067.png,the
word_06068.png,there
word_06069.png,create
word_06070.png,a
word_06071.png,New
word_06072.png,"
word_06073.png,has
word_06074.png,familiar
word_06075.png,money
word_06076.png,me
word_06077.png,Staff
word_06078.png,irrelevant
word_06079.png,to
word_06080.png,,
word_06081.png,Indian
word_06082.png,to
word_06083.png,Government
word_06084.png,have
word_06085.png,that
word_06086.png,the
word_06087.png,His
word_06088.png,,
word_06089.png,budge
word_06090.png,the
word_06091.png,the
word_06092.png,They
word_06093.png,And
word_06094.png,rate
word_06095.png,crowding
word_06096.png,.
word_06097.png,Egypt
word_06098.png,whole
word_06099.png,partial
word_06100.png,troops
word_06101.png,people
word_06102.png,all
word_06103.png,sizes
word_06104.png,benches
word_06105.png,is
word_06106.png,calls
word_06107.png,Mr.
word_06108.png,sentiments
word_06109.png,Sir
word_06110.png,has
word_06111.png,a
word_06112.png,whole
word_06113.png,heard
word_06114.png,.
word_06115.png,the
word_06116.png,the
word_06117.png,action
word_06118.png,will
word_06119.png,clear
word_06120.png,essential
word_06121.png,Instead
word_06122.png,at
word_06123.png,all
word_06124.png,his
word_06125.png,the
word_06126.png,went
word_06127.png,Week
word_06128.png,The
word_06129.png,their
word_06130.png,some
word_06131.png,generate
word_06132.png,Germany
word_06133.png,as
word_06134.png,deposits
word_06135.png,life
word_06136.png,.
word_06137.png,slide
word_06138.png,a
word_06139.png,girl
word_06140.png,The
word_06141.png,no
word_06142.png,the
word_06143.png,by
word_06144.png,first
word_06145.png,.
word_06146.png,not
word_06147.png,smaller
word_06148.png,Square
word_06149.png,will
word_06150.png,and
word_06151.png,Secretary
word_06152.png,been
word_06153.png,paint
word_06154.png,.
word_06155.png,test
word_06156.png,a
word_06157.png,he
word_06158.png,less
word_06159.png,of
word_06160.png,the
word_06161.png,specified
word_06162.png,1/2
word_06163.png,Florida
word_06164.png,,
word_06165.png,on
word_06166.png,the
word_06167.png,the
word_06168.png,become
word_06169.png,Southern
word_06170.png,Motors
word_06171.png,addressed
word_06172.png,under
word_06173.png,the
word_06174.png,minds
word_06175.png,actual
word_06176.png,its
word_06177.png,the
word_06178.png,until
word_06179.png,Most
word_06180.png,offer
word_06181.png,Bryan
word_06182.png,of
word_06183.png,President
word_06184.png,urgency
word_06185.png,and
word_06186.png,:
word_06187.png,writes
word_06188.png,an
word_06189.png,divine
word_06190.png,halfway
word_06191.png,political
word_06192.png,give
word_06193.png,Forever
word_06194.png,paragraph
word_06195.png,Palace
word_06196.png,;
word_06197.png,The
word_06198.png,from
word_06199.png,Sir
word_06200.png,Berlin
word_06201.png,Mr.
word_06202.png,left
word_06203.png,were
word_06204.png,Advertisements
word_06205.png,)
word_06206.png,both
word_06207.png,and
word_06208.png,that
word_06209.png,discussions
word_06210.png,,
word_06211.png,.
word_06212.png,,
word_06213.png,probably
word_06214.png,number
word_06215.png,to
word_06216.png,A
word_06217.png,unmarked
word_06218.png,.
word_06219.png,facing
word_06220.png,down
word_06221.png,course
word_06222.png,disaster
word_06223.png,gives
word_06224.png,which
word_06225.png,Lichtenstein
word_06226.png,"
word_06227.png,side
word_06228.png,she
word_06229.png,,
word_06230.png,Mr.
word_06231.png,Foreign
word_06232.png,which
word_06233.png,desert
word_06234.png,success
word_06235.png,unionists
word_06236.png,11
word_06237.png,and
word_06238.png,brilliantly
word_06239.png,have
word_06240.png,has
word_06241.png,Mr.
word_06242.png,than
word_06243.png,(
word_06244.png,a
word_06245.png,honours
word_06246.png,wears
word_06247.png,.
word_06248.png,rather
word_06249.png,!
word_06250.png,next
word_06251.png,Surrey
word_06252.png,in
word_06253.png,,
word_06254.png,demands
word_06255.png,the
word_06256.png,opinions
word_06257.png,From
word_06258.png,.
word_06259.png,were
word_06260.png,launched
word_06261.png,Special
word_06262.png,world
word_06263.png,which
word_06264.png,theme
word_06265.png,his
word_06266.png,As
word_06267.png,theories
word_06268.png,of
word_06269.png,took
word_06270.png,places
word_06271.png,correct
word_06272.png,people
word_06273.png,owner's
word_06274.png,in
word_06275.png,Seal
word_06276.png,(
word_06277.png,were
word_06278.png,was
word_06279.png,Takoradi
word_06280.png,pains
word_06281.png,involved
word_06282.png,.
word_06283.png,all
word_06284.png,complication
word_06285.png,that
word_06286.png,during
word_06287.png,verse
word_06288.png,a
word_06289.png,where
word_06290.png,reported
word_06291.png,raised
word_06292.png,rowlock
